id,mx,my,kx,ky,realized_k,realized_theta_deg,cell_mass,c_real,c_imag
551,16,12,1.6,1.2,2,36.869897645844,0.101586431408399,2.81991691170334e-05,0
552,8,-20,0.8,-2,2.1540659228538,-68.1985905136482,0.101477399766652,2.81689032472502e-05,0
553,8,20,0.8,2,2.1540659228538,68.1985905136482,0.101477399766652,2.81689032472502e-05,0
554,3,-20,0.3,-2,2.02237484161567,-81.4692343900519,0.101204644469929,2.80931896639181e-05,0
555,3,20,0.3,2,2.02237484161567,81.4692343900519,0.101204644469929,2.80931896639181e-05,0
556,11,-19,1.1,-1.9,2.19544984001001,-59.9314171781376,0.0986267659088848,2.73776016419921e-05,0
557,11,19,1.1,1.9,2.19544984001001,59.9314171781376,0.0986267659088848,2.73776016419921e-05,0
558,15,-15,1.5,-1.5,2.12132034355964,-45,0.0982422393151202,2.72708616935833e-05,0
559,15,15,1.5,1.5,2.12132034355964,45,0.0982422393151202,2.72708616935833e-05,0
560,15,-1,1.5,-0.1,1.50332963783729,-3.81407483429035,0.0975127432922287,2.70683623889565e-05,0
561,15,1,1.5,0.1,1.50332963783729,3.81407483429035,0.0975127432922287,2.70683623889565e-05,0
562,9,-20,0.9,-2,2.19317121994613,-65.7722546820458,0.0971509764359154,2.69679402693812e-05,0
563,9,20,0.9,2,2.19317121994613,65.7722546820458,0.0971509764359154,2.69679402693812e-05,0
564,16,-5,1.6,-0.5,1.67630546142402,-17.3540246362613,0.0969500443596362,2.69121639464858e-05,0
565,16,5,1.6,0.5,1.67630546142402,17.3540246362613,0.0969500443596362,2.69121639464858e-05,0
566,16,-13,1.6,-1.3,2.06155281280883,-39.0938588862295,0.0965984232163533,2.68145581545794e-05,0
567,16,13,1.6,1.3,2.06155281280883,39.0938588862295,0.0965984232163533,2.68145581545794e-05,0
568,2,-20,0.2,-2,2.00997512422418,-84.2894068625004,0.0961845636558775,2.669967572811e-05,0
569,2,20,0.2,2,2.00997512422418,84.2894068625004,0.0961845636558775,2.669967572811e-05,0
570,15,0,1.5,0,1.5,0,0.0960099085838249,2.66511935849175e-05,0
571,13,-18,1.3,-1.8,2.22036033111745,-54.1623470457217,0.0930801372865061,2.58379243801437e-05,0
572,13,18,1.3,1.8,2.22036033111745,54.1623470457217,0.0930801372865061,2.58379243801437e-05,0
573,14,-17,1.4,-1.7,2.20227155455452,-50.5275401516562,0.0929013509641629,2.57882954516571e-05,0
574,14,17,1.4,1.7,2.20227155455452,50.5275401516562,0.0929013509641629,2.57882954516571e-05,0
575,10,-20,1,-2,2.23606797749979,-63.434948822922,0.0918973123562737,2.55095864340121e-05,0
576,10,20,1,2,2.23606797749979,63.434948822922,0.0918973123562737,2.55095864340121e-05,0
577,16,-4,1.6,-0.4,1.64924225024706,-14.0362434679265,0.0911636809769147,2.53059392042661e-05,0
578,16,4,1.6,0.4,1.64924225024706,14.0362434679265,0.0911636809769147,2.53059392042661e-05,0
579,16,-14,1.6,-1.4,2.12602916254693,-41.1859251657096,0.0909021729054137,2.52333477151126e-05,0
580,16,14,1.6,1.4,2.12602916254693,41.1859251657096,0.0909021729054137,2.52333477151126e-05,0
581,12,-19,1.2,-1.9,2.24722050542442,-57.7243556854224,0.0906645433561445,2.51673846159649e-05,0
582,12,19,1.2,1.9,2.24722050542442,57.7243556854224,0.0906645433561445,2.51673846159649e-05,0
583,15,-16,1.5,-1.6,2.19317121994613,-46.8476102659946,0.0900580118340089,2.49990187748739e-05,0
584,15,16,1.5,1.6,2.19317121994613,46.8476102659946,0.0900580118340089,2.49990187748739e-05,0
585,6,-21,0.6,-2.1,2.18403296678416,-74.0546040990771,0.0899681203000715,2.49740659683568e-05,0
586,6,21,0.6,2.1,2.18403296678416,74.0546040990771,0.0899681203000715,2.49740659683568e-05,0
587,1,-20,0.1,-2,2.00249843945008,-87.1375947738883,0.0897911301823233,2.49249356446194e-05,0
588,1,20,0.1,2,2.00249843945008,87.1375947738883,0.0897911301823233,2.49249356446194e-05,0
589,5,-21,0.5,-2.1,2.15870331449229,-76.6075022462489,0.0896963113414274,2.48986150770708e-05,0
590,5,21,0.5,2.1,2.15870331449229,76.6075022462489,0.0896963113414274,2.48986150770708e-05,0
591,17,-9,1.7,-0.9,1.92353840616713,-27.8972710309476,0.0893810429897503,2.48111003820182e-05,0
592,17,9,1.7,0.9,1.92353840616713,27.8972710309476,0.0893810429897503,2.48111003820182e-05,0
593,17,-10,1.7,-1,1.9723082923316,-30.4655449194599,0.0891436292662631,2.47451971935067e-05,0
594,17,10,1.7,1,1.9723082923316,30.4655449194599,0.0891436292662631,2.47451971935067e-05,0
595,7,-21,0.7,-2.1,2.21359436211787,-71.565051177078,0.0889508600067837,2.46916867701828e-05,0
596,7,21,0.7,2.1,2.21359436211787,71.565051177078,0.0889508600067837,2.46916867701828e-05,0
597,17,-8,1.7,-0.8,1.87882942280559,-25.2011236454751,0.0883068621972018,2.45129207392117e-05,0
598,17,8,1.7,0.8,1.87882942280559,25.2011236454751,0.0883068621972018,2.45129207392117e-05,0
599,4,-21,0.4,-2.1,2.1377558326432,-79.2157021324374,0.0880789591141444,2.44496575898685e-05,0
600,4,21,0.4,2.1,2.1377558326432,79.2157021324374,0.0880789591141444,2.44496575898685e-05,0
601,17,-11,1.7,-1.1,2.02484567313166,-32.9052429229879,0.0876688126389078,2.43358058711143e-05,0
602,17,11,1.7,1.1,2.02484567313166,32.9052429229879,0.0876688126389078,2.43358058711143e-05,0
603,8,-21,0.8,-2.1,2.24722050542442,-69.1455419604217,0.0867665314285649,2.40853434807259e-05,0
604,8,21,0.8,2.1,2.24722050542442,69.1455419604217,0.0867665314285649,2.40853434807259e-05,0
605,5,0,0.5,0,0.5,0,0.0866445778493883,2.40514906368376e-05,0
606,11,-20,1.1,-2,2.28254244210267,-61.1892062570269,0.0859966027382107,2.3871620554875e-05,0
607,11,20,1.1,2,2.28254244210267,61.1892062570269,0.0859966027382107,2.3871620554875e-05,0
608,17,-7,1.7,-0.7,1.83847763108502,-22.3801350519596,0.0859611002706861,2.38617654977387e-05,0
609,17,7,1.7,0.7,1.83847763108502,22.3801350519596,0.0859611002706861,2.38617654977387e-05,0
610,16,-3,1.6,-0.3,1.62788205960997,-10.6196552761551,0.0855032910136247,2.37346831651453e-05,0
611,16,3,1.6,0.3,1.62788205960997,10.6196552761551,0.0855032910136247,2.37346831651453e-05,0
612,3,-21,0.3,-2.1,2.12132034355964,-81.869897645844,0.0851369150478525,2.36329816123298e-05,0
613,3,21,0.3,2.1,2.12132034355964,81.869897645844,0.0851369150478525,2.36329816123298e-05,0
614,17,-12,1.7,-1.2,2.08086520466848,-35.2175929681927,0.0851119114579338,2.36260409170925e-05,0
615,17,12,1.7,1.2,2.08086520466848,35.2175929681927,0.0851119114579338,2.36260409170925e-05,0
616,16,-15,1.6,-1.5,2.19317121994613,-43.1523897340054,0.0847832117326796,2.35347978345995e-05,0
617,16,15,1.6,1.5,2.19317121994613,43.1523897340054,0.0847832117326796,2.35347978345995e-05,0
618,9,-21,0.9,-2.1,2.28473193175917,-66.8014094863518,0.0835852999210236,2.32022719520003e-05,0
619,9,21,0.9,2.1,2.28473193175917,66.8014094863518,0.0835852999210236,2.32022719520003e-05,0
620,14,-18,1.4,-1.8,2.28035085019828,-52.1250163489018,0.0834872144256825,2.31750446005449e-05,0
621,14,18,1.4,1.8,2.28035085019828,52.1250163489018,0.0834872144256825,2.31750446005449e-05,0
622,13,-19,1.3,-1.9,2.30217288664427,-55.6196552761551,0.0826462250753562,2.29415960918545e-05,0
623,13,19,1.3,1.9,2.30217288664427,55.6196552761551,0.0826462250753562,2.29415960918545e-05,0
624,17,-6,1.7,-0.6,1.80277563773199,-19.4400348281762,0.0825218353350928,2.29070669990073e-05,0
625,17,6,1.7,0.6,1.80277563773199,19.4400348281762,0.0825218353350928,2.29070669990073e-05,0
626,15,-17,1.5,-1.7,2.26715680975093,-48.5763343749974,0.0820747808692575,2.27829700668498e-05,0
627,15,17,1.5,1.7,2.26715680975093,48.5763343749974,0.0820747808692575,2.27829700668498e-05,0
628,17,-13,1.7,-1.3,2.14009345590327,-37.4053566314086,0.0816749801640071,2.26719902091644e-05,0
629,17,13,1.7,1.3,2.14009345590327,37.4053566314086,0.0816749801640071,2.26719902091644e-05,0
630,2,-21,0.2,-2.1,2.1095023109729,-84.5596679689945,0.0809718096223515,2.24767985408742e-05,0
631,2,21,0.2,2.1,2.1095023109729,84.5596679689945,0.0809718096223515,2.24767985408742e-05,0
632,16,-2,1.6,-0.2,1.61245154965971,-7.1250163489018,0.0807366891690408,2.24115319365269e-05,0
633,16,2,1.6,0.2,1.61245154965971,7.1250163489018,0.0807366891690408,2.24115319365269e-05,0
634,12,-20,1.2,-2,2.33238075793812,-59.0362434679265,0.0797118239842073,2.21270417121081e-05,0
635,12,20,1.2,2,2.33238075793812,59.0362434679265,0.0797118239842073,2.21270417121081e-05,0
636,10,-21,1,-2.1,2.3259406699226,-64.5366549381284,0.0796058415329014,2.2097622260845e-05,0
637,10,21,1,2.1,2.3259406699226,64.5366549381284,0.0796058415329014,2.2097622260845e-05,0
638,4,-2,0.4,-0.2,0.447213595499958,-26.565051177078,0.0792234943136531,2.19914872805378e-05,0
639,4,2,0.4,0.2,0.447213595499958,26.565051177078,0.0792234943136531,2.19914872805378e-05,0
640,16,-16,1.6,-1.6,2.26274169979695,-45,0.0784856975985398,2.17866838037838e-05,0
641,16,16,1.6,1.6,2.26274169979695,45,0.0784856975985398,2.17866838037838e-05,0
642,17,-5,1.7,-0.5,1.77200451466694,-16.3895403340348,0.0783113319447895,2.17382819996241e-05,0
643,17,5,1.7,0.5,1.77200451466694,16.3895403340348,0.0783113319447895,2.17382819996241e-05,0
644,3,-3,0.3,-0.3,0.424264068711929,-45,0.0781416374962653,2.16911768657415e-05,0
645,3,3,0.3,0.3,0.424264068711929,45,0.0781416374962653,2.16911768657415e-05,0
646,17,-14,1.7,-1.4,2.20227155455452,-39.4724598483438,0.0775767492621874,2.15343706995622e-05,0
647,17,14,1.7,1.4,2.20227155455452,39.4724598483438,0.0775767492621874,2.15343706995622e-05,0
648,16,-1,1.6,-0.1,1.60312195418814,-3.57633437499735,0.0775531999839635,2.15278337037251e-05,0
649,16,1,1.6,0.1,1.60312195418814,3.57633437499735,0.0775531999839635,2.15278337037251e-05,0
650,6,-22,0.6,-2.2,2.28035085019828,-74.7448812969422,0.0765122682314521,2.12388835937409e-05,0
651,6,22,0.6,2.2,2.28035085019828,74.7448812969422,0.0765122682314521,2.12388835937409e-05,0
652,16,0,1.6,0,1.6,0,0.0764343034109909,2.12172414991532e-05,0
653,5,-22,0.5,-2.2,2.2561028345357,-77.1957339347132,0.0760594193363804,2.11131781978574e-05,0
654,5,22,0.5,2.2,2.2561028345357,77.1957339347132,0.0760594193363804,2.11131781978574e-05,0
655,7,-22,0.7,-2.2,2.30867927612304,-72.3498757800699,0.0759441109205385,2.10811699712285e-05,0
656,7,22,0.7,2.2,2.30867927612304,72.3498757800699,0.0759441109205385,2.10811699712285e-05,0
657,1,-21,0.1,-2.1,2.10237960416286,-87.2736890060937,0.0757596810145727,2.10299744519405e-05,0
658,1,21,0.1,2.1,2.10237960416286,87.2736890060937,0.0757596810145727,2.10299744519405e-05,0
659,11,-21,1.1,-2.1,2.37065391822594,-62.3540246362613,0.0750363978106142,2.08291997509773e-05,0
660,11,21,1.1,2.1,2.37065391822594,62.3540246362613,0.0750363978106142,2.08291997509773e-05,0
661,14,-19,1.4,-1.9,2.36008474424119,-53.6156481841641,0.074800499681004,2.07637172730613e-05,0
662,14,19,1.4,1.9,2.36008474424119,53.6156481841641,0.074800499681004,2.07637172730613e-05,0
663,4,-22,0.4,-2.2,2.23606797749979,-79.695153531234,0.0745551656052086,2.0695615490199e-05,0
664,4,22,0.4,2.2,2.23606797749979,79.695153531234,0.0745551656052086,2.0695615490199e-05,0
665,15,-18,1.5,-1.8,2.343074902772,-50.1944289077348,0.0744531396342598,2.06672943102026e-05,0
666,15,18,1.5,1.8,2.343074902772,50.1944289077348,0.0744531396342598,2.06672943102026e-05,0
667,8,-22,0.8,-2.2,2.34093998214392,-70.0168934781,0.0744347197191724,2.0662181163757e-05,0
668,8,22,0.8,2.2,2.34093998214392,70.0168934781,0.0744347197191724,2.0662181163757e-05,0
669,17,-4,1.7,-0.4,1.7464249196573,-13.2405199151872,0.0737777225763123,2.04798066745259e-05,0
670,17,4,1.7,0.4,1.7464249196573,13.2405199151872,0.0737777225763123,2.04798066745259e-05,0
671,18,-10,1.8,-1,2.0591260281974,-29.0546040990771,0.0737378240422809,2.04687313223054e-05,0
672,18,10,1.8,1,2.0591260281974,29.0546040990771,0.0737378240422809,2.04687313223054e-05,0
673,18,-9,1.8,-0.9,2.01246117974981,-26.565051177078,0.073503197617272,2.04036018542611e-05,0
674,18,9,1.8,0.9,2.01246117974981,26.565051177078,0.073503197617272,2.04036018542611e-05,0
675,13,-20,1.3,-2,2.38537208837531,-56.9761324442034,0.0732741550238292,2.03400223905674e-05,0
676,13,20,1.3,2,2.38537208837531,56.9761324442034,0.0732741550238292,2.03400223905674e-05,0
677,17,-15,1.7,-1.5,2.26715680975093,-41.4236656250026,0.0730297905789886,2.0272189765573e-05,0
678,17,15,1.7,1.5,2.26715680975093,41.4236656250026,0.0730297905789886,2.0272189765573e-05,0
679,18,-11,1.8,-1.1,2.1095023109729,-31.4295656148385,0.0730195589135467,2.02693495785505e-05,0
680,18,11,1.8,1.1,2.1095023109729,31.4295656148385,0.0730195589135467,2.02693495785505e-05,0
681,18,-8,1.8,-0.8,1.96977156035922,-23.9624889745782,0.0722949913260718,2.00682183482016e-05,0
682,18,8,1.8,0.8,1.96977156035922,23.9624889745782,0.0722949913260718,2.00682183482016e-05,0
683,16,-17,1.6,-1.7,2.33452350598575,-46.7357045889284,0.0722058081652082,2.00434621775131e-05,0
684,16,17,1.6,1.7,2.33452350598575,46.7357045889284,0.0722058081652082,2.00434621775131e-05,0
685,9,-22,0.9,-2.2,2.37697286480094,-67.7509763427876,0.0721020814863091,2.00146689014852e-05,0
686,9,22,0.9,2.2,2.37697286480094,67.7509763427876,0.0721020814863091,2.00146689014852e-05,0
687,3,-22,0.3,-2.2,2.22036033111745,-82.2348339815747,0.0720254983907297,1.99934103570733e-05,0
688,3,22,0.3,2.2,2.22036033111745,82.2348339815747,0.0720254983907297,1.99934103570733e-05,0
689,18,-12,1.8,-1.2,2.16333076527839,-33.6900675259798,0.0714340421150158,1.98292292227136e-05,0
690,18,12,1.8,1.2,2.16333076527839,33.6900675259798,0.0714340421150158,1.98292292227136e-05,0
691,18,-7,1.8,-0.7,1.9313207915828,-21.2505055071332,0.0701771348233091,1.94803269058207e-05,0
692,18,7,1.8,0.7,1.9313207915828,21.2505055071332,0.0701771348233091,1.94803269058207e-05,0
693,12,-21,1.2,-2.1,2.41867732448957,-60.2551187030578,0.0700787458375899,1.94530153090938e-05,0
694,12,21,1.2,2.1,2.41867732448957,60.2551187030578,0.0700787458375899,1.94530153090938e-05,0
695,17,-3,1.7,-0.3,1.72626765016321,-10.0079798014413,0.0694497657450894,1.92784180154025e-05,0
696,17,3,1.7,0.3,1.72626765016321,10.0079798014413,0.0694497657450894,1.92784180154025e-05,0
697,18,-13,1.8,-1.3,2.22036033111745,-35.8376529542783,0.0691095951546655,1.91839907589764e-05,0
698,18,13,1.8,1.3,2.22036033111745,35.8376529542783,0.0691095951546655,1.91839907589764e-05,0
699,10,-22,1,-2.2,2.41660919471891,-65.5560452195835,0.0690891346813977,1.91783111781712e-05,0
700,10,22,1,2.2,2.41660919471891,65.5560452195835,0.0690891346813977,1.91783111781712e-05,0
701,2,-22,0.2,-2.2,2.20907220343745,-84.8055710922652,0.0685540492247014,1.90297779038328e-05,0
702,2,22,0.2,2.2,2.20907220343745,84.8055710922652,0.0685540492247014,1.90297779038328e-05,0
703,17,-16,1.7,-1.6,2.33452350598575,-43.2642954110716,0.0682254935105329,1.89385747970817e-05,0
704,17,16,1.7,1.6,2.33452350598575,43.2642954110716,0.0682254935105329,1.89385747970817e-05,0
705,18,-6,1.8,-0.6,1.89736659610103,-18.434948822922,0.0673102495680812,1.86845141084768e-05,0
706,18,6,1.8,0.6,1.89736659610103,18.434948822922,0.0673102495680812,1.86845141084768e-05,0
707,15,-19,1.5,-1.9,2.42074368738204,-51.7098368077569,0.0672967128026951,1.86807564655403e-05,0
708,15,19,1.5,1.9,2.42074368738204,51.7098368077569,0.0672967128026951,1.86807564655403e-05,0
709,14,-20,1.4,-2,2.44131112314674,-55.0079798014413,0.0668750155711891,1.85636983960466e-05,0
710,14,20,1.4,2,2.44131112314674,55.0079798014413,0.0668750155711891,1.85636983960466e-05,0
711,18,-14,1.8,-1.4,2.28035085019828,-37.8749836510982,0.066196240781028,1.83752786943723e-05,0
712,18,14,1.8,1.4,2.28035085019828,37.8749836510982,0.066196240781028,1.83752786943723e-05,0
713,16,-18,1.6,-1.8,2.40831891575846,-48.3664606634298,0.0660921239551519,1.83463771182454e-05,0
714,16,18,1.6,1.8,2.40831891575846,48.3664606634298,0.0660921239551519,1.83463771182454e-05,0
715,17,-2,1.7,-0.2,1.71172427686237,-6.70983680775693,0.0658681504845087,1.82842047819517e-05,0
716,17,2,1.7,0.2,1.71172427686237,6.70983680775693,0.0658681504845087,1.82842047819517e-05,0
717,11,-22,1.1,-2.2,2.45967477524977,-63.434948822922,0.0655503914041151,1.81959986906238e-05,0
718,11,22,1.1,2.2,2.45967477524977,63.434948822922,0.0655503914041151,1.81959986906238e-05,0
719,6,-23,0.6,-2.3,2.37697286480094,-75.3791260113683,0.0653648450242052,1.81444932516238e-05,0
720,6,23,0.6,2.3,2.37697286480094,75.3791260113683,0.0653648450242052,1.81444932516238e-05,0
721,7,-23,0.7,-2.3,2.40416305603426,-73.072486935853,0.0651009782854859,1.80712470248753e-05,0
722,7,23,0.7,2.3,2.40416305603426,73.072486935853,0.0651009782854859,1.80712470248753e-05,0
723,13,-21,1.3,-2.1,2.46981780704569,-58.2405199151872,0.0649162950257582,1.80199811776362e-05,0
724,13,21,1.3,2.1,2.46981780704569,58.2405199151872,0.0649162950257582,1.80199811776362e-05,0
725,5,-23,0.5,-2.3,2.35372045918796,-77.7352262721076,0.064816315673944,1.79922281144472e-05,0
726,5,23,0.5,2.3,2.35372045918796,77.7352262721076,0.064816315673944,1.79922281144472e-05,0
727,1,-22,0.1,-2.2,2.20227155455452,-87.3974377975002,0.0642768227049024,1.78424713677977e-05,0
728,1,22,0.1,2.2,2.20227155455452,87.3974377975002,0.0642768227049024,1.78424713677977e-05,0
729,8,-23,0.8,-2.3,2.43515913237718,-70.8209919741893,0.0640764020050423,1.77868369968335e-05,0
730,8,23,0.8,2.3,2.43515913237718,70.8209919741893,0.0640764020050423,1.77868369968335e-05,0
731,18,-5,1.8,-0.5,1.86815416922694,-15.5241109967543,0.0639510705926915,1.77520465071632e-05,0
732,18,5,1.8,0.5,1.86815416922694,15.5241109967543,0.0639510705926915,1.77520465071632e-05,0
733,17,-1,1.7,-0.1,1.70293863659264,-3.3664606634298,0.0635035162630632,1.76278108188407e-05,0
734,17,1,1.7,0.1,1.70293863659264,3.3664606634298,0.0635035162630632,1.76278108188407e-05,0
735,4,-23,0.4,-2.3,2.33452350598575,-80.1341930569156,0.0634409577098279,1.76104453183704e-05,0
736,4,23,0.4,2.3,2.33452350598575,80.1341930569156,0.0634409577098279,1.76104453183704e-05,0
737,17,-17,1.7,-1.7,2.40416305603426,-45,0.0633259628471397,1.75785241303182e-05,0
738,17,17,1.7,1.7,2.40416305603426,45,0.0633259628471397,1.75785241303182e-05,0
739,18,-15,1.8,-1.5,2.343074902772,-39.8055710922652,0.0628484021954854,1.74459590486146e-05,0
740,18,15,1.8,1.5,2.343074902772,39.8055710922652,0.0628484021954854,1.74459590486146e-05,0
741,17,0,1.7,0,1.7,0,0.0626772327867313,1.73984444835472e-05,0
742,9,-23,0.9,-2.3,2.46981780704569,-68.6293777306568,0.0623728782781282,1.73139593398066e-05,0
743,9,23,0.9,2.3,2.46981780704569,68.6293777306568,0.0623728782781282,1.73139593398066e-05,0
744,12,-22,1.2,-2.2,2.50599281722833,-61.3895403340348,0.0616400309359952,1.71105297493459e-05,0
745,12,22,1.2,2.2,2.50599281722833,61.3895403340348,0.0616400309359952,1.71105297493459e-05,0
746,3,-23,0.3,-2.3,2.31948270094864,-82.5685920288275,0.0612657207877559,1.70066257630941e-05,0
747,3,23,0.3,2.3,2.31948270094864,82.5685920288275,0.0612657207877559,1.70066257630941e-05,0
748,19,-10,1.9,-1,2.14709105535839,-27.75854060106,0.0612629599623081,1.70058593912212e-05,0
749,19,10,1.9,1,2.14709105535839,27.75854060106,0.0612629599623081,1.70058593912212e-05,0
750,19,-11,1.9,-1.1,2.19544984001001,-30.0685828218625,0.0610245646877253,1.69396837359544e-05,0
751,19,11,1.9,1.1,2.19544984001001,30.0685828218625,0.0610245646877253,1.69396837359544e-05,0
752,19,-9,1.9,-0.9,2.10237960416286,-25.3461759419467,0.060773109472039,1.68698827984258e-05,0
753,19,9,1.9,0.9,2.10237960416286,25.3461759419467,0.060773109472039,1.68698827984258e-05,0
754,15,-20,1.5,-2,2.5,-53.130102354156,0.0606636973613887,1.68395113150602e-05,0
755,15,20,1.5,2,2.5,53.130102354156,0.0606636973613887,1.68395113150602e-05,0
756,18,-4,1.8,-0.4,1.84390889145858,-12.5288077091515,0.0604355835280736,1.67761896639854e-05,0
757,18,4,1.8,0.4,1.84390889145858,12.5288077091515,0.0604355835280736,1.67761896639854e-05,0
758,16,-19,1.6,-1.9,2.48394846967484,-49.8990924537878,0.0602501953034339,1.67247281269824e-05,0
759,16,19,1.6,1.9,2.48394846967484,49.8990924537878,0.0602501953034339,1.67247281269824e-05,0
760,19,-12,1.9,-1.2,2.24722050542442,-32.2756443145776,0.0600993200864647,1.66828469849844e-05,0
761,19,12,1.9,1.2,2.24722050542442,32.2756443145776,0.0600993200864647,1.66828469849844e-05,0
762,10,-23,1,-2.3,2.50798724079689,-66.5014343240479,0.0600932883025166,1.66811726344509e-05,0
763,10,23,1,2.3,2.50798724079689,66.5014343240479,0.0600932883025166,1.66811726344509e-05,0
764,14,-21,1.4,-2.1,2.52388589282479,-56.3099324740202,0.0597065974890327,1.65738319247295e-05,0
765,14,21,1.4,2.1,2.52388589282479,56.3099324740202,0.0597065974890327,1.65738319247295e-05,0
766,19,-8,1.9,-0.8,2.06155281280883,-22.8336541779175,0.059564283670318,1.65343273237116e-05,0
767,19,8,1.9,0.8,2.06155281280883,22.8336541779175,0.059564283670318,1.65343273237116e-05,0
768,18,-16,1.8,-1.6,2.40831891575846,-41.6335393365702,0.0592122634150391,1.64366107431249e-05,0
769,18,16,1.8,1.6,2.40831891575846,41.6335393365702,0.0592122634150391,1.64366107431249e-05,0
770,19,-13,1.9,-1.3,2.30217288664427,-34.3803447238449,0.0585652154323212,1.62569980208496e-05,0
771,19,13,1.9,1.3,2.30217288664427,34.3803447238449,0.0585652154323212,1.62569980208496e-05,0
772,17,-18,1.7,-1.8,2.47588368062799,-46.6365770416167,0.0584612707545221,1.62281442309543e-05,0
773,17,18,1.7,1.8,2.47588368062799,46.6365770416167,0.0584612707545221,1.62281442309543e-05,0
774,2,-23,0.2,-2.3,2.30867927612304,-85.0302592718897,0.0583590659137804,1.61997733988589e-05,0
775,2,23,0.2,2.3,2.30867927612304,85.0302592718897,0.0583590659137804,1.61997733988589e-05,0
776,19,-7,1.9,-0.7,2.02484567313166,-20.2248594311681,0.0577076012676279,1.60189346640404e-05,0
777,19,7,1.9,0.7,2.02484567313166,20.2248594311681,0.0577076012676279,1.60189346640404e-05,0
778,13,-22,1.3,-2.2,2.55538646783613,-59.420773127511,0.0575024701458793,1.59619927367263e-05,0
779,13,22,1.3,2.2,2.55538646783613,59.420773127511,0.0575024701458793,1.59619927367263e-05,0
780,11,-23,1.1,-2.3,2.54950975679639,-64.4400348281762,0.0573522110563817,1.59202826242894e-05,0
781,11,23,1.1,2.3,2.54950975679639,64.4400348281762,0.0573522110563817,1.59202826242894e-05,0
782,18,-3,1.8,-0.3,1.82482875908947,-9.46232220802562,0.0571452091148968,1.58628213799621e-05,0
783,18,3,1.8,0.3,1.82482875908947,9.46232220802562,0.0571452091148968,1.58628213799621e-05,0
784,1,-4,0.1,-0.4,0.412310562561766,-75.9637565320735,0.0571298286281731,1.58585519422015e-05,0
785,1,4,0.1,0.4,0.412310562561766,75.9637565320735,0.0571298286281731,1.58585519422015e-05,0
786,19,-14,1.9,-1.4,2.36008474424119,-36.3843518158359,0.0565225104002766,1.5689967721072e-05,0
787,19,14,1.9,1.4,2.36008474424119,36.3843518158359,0.0565225104002766,1.5689967721072e-05,0
788,6,-24,0.6,-2.4,2.4738633753706,-75.9637565320735,0.0560911918025698,1.55702388762703e-05,0
789,6,24,0.6,2.4,2.4738633753706,75.9637565320735,0.0560911918025698,1.55702388762703e-05,0
790,7,-24,0.7,-2.4,2.5,-73.739795291688,0.0560308230934497,1.5553481250136e-05,0
791,7,24,0.7,2.4,2.5,73.739795291688,0.0560308230934497,1.5553481250136e-05,0
792,5,-24,0.5,-2.4,2.45153013442625,-78.2317110679794,0.0555020147529027,1.54066904275937e-05,0
793,5,24,0.5,2.4,2.45153013442625,78.2317110679794,0.0555020147529027,1.54066904275937e-05,0
794,18,-17,1.8,-1.7,2.47588368062799,-43.3634229583833,0.0554177285258929,1.53832935867289e-05,0
795,18,17,1.8,1.7,2.47588368062799,43.3634229583833,0.0554177285258929,1.53832935867289e-05,0
796,8,-24,0.8,-2.4,2.5298221281347,-71.565051177078,0.0553539242216079,1.536558228078e-05,0
797,8,24,0.8,2.4,2.5298221281347,71.565051177078,0.0553539242216079,1.536558228078e-05,0
798,19,-6,1.9,-0.6,1.99248588451713,-17.5255683737229,0.0553412363282667,1.53620602744933e-05,0
799,19,6,1.9,0.6,1.99248588451713,17.5255683737229,0.0553412363282667,1.53620602744933e-05,0
800,1,-23,0.1,-2.3,2.30217288664427,-87.5104470780009,0.0548267288172865,1.5219239189896e-05,0
801,1,23,0.1,2.3,2.30217288664427,87.5104470780009,0.0548267288172865,1.5219239189896e-05,0
802,16,-20,1.6,-2,2.56124969497314,-51.3401917459099,0.0547491313287902,1.5197699062235e-05,0
803,16,20,1.6,2,2.56124969497314,51.3401917459099,0.0547491313287902,1.5197699062235e-05,0
804,15,-21,1.5,-2.1,2.58069758011279,-54.4623222080256,0.0545778706532816,1.51501591626164e-05,0
805,15,21,1.5,2.1,2.58069758011279,54.4623222080256,0.0545778706532816,1.51501591626164e-05,0
806,18,-2,1.8,-0.2,1.81107702762748,-6.34019174590991,0.0544593528279705,1.51172600425962e-05,0
807,18,2,1.8,0.2,1.81107702762748,6.34019174590991,0.0544593528279705,1.51172600425962e-05,0
808,12,-23,1.2,-2.3,2.59422435421457,-62.4471884232822,0.0542671577178007,1.50639089962014e-05,0
809,12,23,1.2,2.3,2.59422435421457,62.4471884232822,0.0542671577178007,1.50639089962014e-05,0
810,4,-24,0.4,-2.4,2.43310501211929,-80.5376777919744,0.0542584627161553,1.50614953685302e-05,0
811,4,24,0.4,2.4,2.43310501211929,80.5376777919744,0.0542584627161553,1.50614953685302e-05,0
812,9,-24,0.9,-2.4,2.56320112359526,-69.4439547804165,0.0541170781269644,1.50222487104297e-05,0
813,9,24,0.9,2.4,2.56320112359526,69.4439547804165,0.0541170781269644,1.50222487104297e-05,0
814,19,-15,1.9,-1.5,2.42074368738204,-38.2901631922431,0.0540810232638176,1.50122403149257e-05,0
815,19,15,1.9,1.5,2.42074368738204,38.2901631922431,0.0540810232638176,1.50122403149257e-05,0
